 ,Label,Area,Mean,Min,Max,X,Y,
1819,,4.058E-5,255,255,255,4.009,3.327,
1820,,4.058E-5,255,255,255,5.239,3.327,
1821,,2.029E-5,255,255,255,7.475,3.327,
1822,,1.826E-4,255,255,255,5.673,3.340,
1823,,2.029E-5,255,255,255,1.809,3.340,
1824,,2.029E-5,255,255,255,1.182,3.349,
1825,,2.029E-5,255,255,255,1.678,3.349,
1826,,1.420E-4,255,255,255,5.778,3.354,
1827,,4.058E-5,255,255,255,5.829,3.349,
1828,,4.058E-5,255,255,255,2.730,3.354,
1829,,4.058E-5,255,255,255,2.964,3.354,
1830,,2.029E-5,255,255,255,1.151,3.358,
1831,,2.029E-5,255,255,255,1.750,3.358,
1832,,4.058E-5,255,255,255,5.793,3.358,
1833,,4.058E-5,255,255,255,5.401,3.363,
1834,,6.087E-5,255,255,255,0.188,3.369,
1835,,4.058E-5,255,255,255,2.482,3.367,
1836,,2.029E-5,255,255,255,7.480,3.367,
1837,,1.217E-4,255,255,255,7.824,3.372,
1838,,2.029E-5,255,255,255,7.998,3.367,
1839,,2.029E-5,255,255,255,1.700,3.372,
1840,,4.058E-5,255,255,255,2.050,3.372,
1841,,4.058E-5,255,255,255,4.329,3.372,
1842,,2.029E-5,255,255,255,7.633,3.372,
1843,,2.232E-4,255,255,255,0.155,3.386,
1844,,4.058E-5,255,255,255,2.604,3.381,
1845,,4.058E-5,255,255,255,5.405,3.381,
1846,,2.029E-5,255,255,255,6.687,3.385,
1847,,2.029E-5,255,255,255,0.381,3.390,
1848,,2.029E-5,255,255,255,0.390,3.390,
1849,,8.116E-5,255,255,255,1.989,3.391,
1850,,8.116E-5,255,255,255,2.441,3.392,
1851,,2.029E-5,255,255,255,8.056,3.390,
1852,,1.217E-4,255,255,255,0.172,3.399,
1853,,2.029E-5,255,255,255,0.421,3.394,
1854,,2.029E-5,255,255,255,1.777,3.394,
1855,,8.116E-5,255,255,255,2.680,3.396,
1856,,4.058E-5,255,255,255,3.167,3.394,
1857,,2.029E-5,255,255,255,1.390,3.399,
1858,,4.058E-5,255,255,255,2.045,3.399,
1859,,4.058E-5,255,255,255,4.599,3.399,
1860,,6.087E-5,255,255,255,5.399,3.399,
1861,,7.508E-4,255,255,255,0.149,3.420,
1862,,2.029E-5,255,255,255,1.209,3.403,
1863,,4.058E-5,255,255,255,8.696,3.410,
1864,,2.029E-5,255,255,255,1.164,3.412,
1865,,2.029E-5,255,255,255,1.205,3.412,
1866,,6.087E-5,255,255,255,5.831,3.412,
1867,,4.058E-5,255,255,255,6.054,3.412,
1868,,6.087E-5,255,255,255,0.264,3.418,
1869,,2.029E-5,255,255,255,0.935,3.417,
1870,,2.029E-5,255,255,255,1.092,3.417,
1871,,2.029E-5,255,255,255,1.777,3.417,
1872,,6.087E-5,255,255,255,2.420,3.420,
1873,,2.029E-5,255,255,255,0.367,3.421,
1874,,2.029E-5,255,255,255,1.151,3.421,
1875,,4.058E-5,255,255,255,2.437,3.421,
1876,,2.029E-5,255,255,255,0.358,3.426,
1877,,2.029E-5,255,255,255,0.615,3.426,
1878,,2.029E-5,255,255,255,1.115,3.426,
1879,,2.029E-5,255,255,255,1.786,3.430,
1880,,2.029E-5,255,255,255,1.736,3.435,
1881,,4.058E-5,255,255,255,4.036,3.435,
1882,,4.058E-5,255,255,255,5.752,3.435,
1883,,2.029E-5,255,255,255,1.723,3.439,
1884,,2.029E-5,255,255,255,0.178,3.444,
1885,,2.029E-5,255,255,255,0.169,3.448,
1886,,2.029E-5,255,255,255,1.534,3.448,
1887,,2.029E-5,255,255,255,1.714,3.448,
1888,,2.029E-5,255,255,255,1.773,3.448,
1889,,6.087E-5,255,255,255,6.025,3.448,
1890,,2.029E-5,255,255,255,7.601,3.448,
1891,,2.029E-5,255,255,255,1.155,3.453,
1892,,1.826E-4,255,255,255,1.486,3.460,
1893,,4.058E-5,255,255,255,3.667,3.453,
1894,,2.029E-5,255,255,255,0.484,3.457,
1895,,2.029E-5,255,255,255,1.664,3.457,
1896,,2.029E-5,255,255,255,8.191,3.457,
1897,,2.029E-5,255,255,255,8.736,3.457,
1898,,8.116E-5,255,255,255,0.140,3.464,
1899,,4.058E-5,255,255,255,0.173,3.464,
1900,,2.029E-5,255,255,255,0.358,3.462,
1901,,2.029E-5,255,255,255,1.471,3.462,
1902,,2.029E-5,255,255,255,1.714,3.462,
1903,,4.058E-5,255,255,255,3.086,3.462,
1904,,2.029E-5,255,255,255,0.782,3.466,
1905,,2.029E-5,255,255,255,1.660,3.466,
1906,,4.058E-5,255,255,255,3.212,3.466,
1907,,4.058E-5,255,255,255,3.041,3.471,
1908,,4.058E-5,255,255,255,6.045,3.471,
1909,,4.058E-5,255,255,255,5.500,3.475,
1910,,2.029E-5,255,255,255,0.682,3.480,
1911,,2.029E-5,255,255,255,2.034,3.480,
1912,,1.217E-4,255,255,255,2.443,3.481,
1913,,1.420E-4,255,255,255,2.599,3.484,
1914,,4.058E-5,255,255,255,3.045,3.480,
1915,,1.015E-4,255,255,255,5.848,3.482,
1916,,4.058E-5,255,255,255,2.730,3.484,
1917,,2.029E-5,255,255,255,7.399,3.484,
1918,,4.058E-5,255,255,255,1.820,3.491,
1919,,2.029E-5,255,255,255,1.912,3.489,
1920,,8.116E-5,255,255,255,2.041,3.491,
1921,,6.087E-5,255,255,255,1.950,3.495,
1922,,1.015E-4,255,255,255,4.772,3.496,
1923,,4.058E-5,255,255,255,2.455,3.498,
1924,,4.058E-5,255,255,255,3.036,3.498,
1925,,4.058E-5,255,255,255,6.009,3.498,
1926,,6.087E-5,255,255,255,2.511,3.502,
1927,,4.058E-5,255,255,255,6.068,3.502,
1928,,2.029E-5,255,255,255,7.083,3.502,
1929,,2.029E-5,255,255,255,7.155,3.502,
1930,,2.029E-5,255,255,255,1.164,3.511,
1931,,4.058E-5,255,255,255,3.122,3.511,
1932,,4.058E-5,255,255,255,3.455,3.511,
1933,,4.058E-5,255,255,255,6.018,3.511,
1934,,2.029E-5,255,255,255,7.043,3.511,
1935,,2.029E-5,255,255,255,7.169,3.511,
1936,,2.029E-5,255,255,255,1.840,3.516,
1937,,4.058E-5,255,255,255,2.950,3.516,
1938,,4.058E-5,255,255,255,1.986,3.523,
1939,,1.420E-4,255,255,255,3.020,3.525,
1940,,4.058E-5,255,255,255,3.131,3.520,
1941,,4.058E-5,255,255,255,6.320,3.520,
1942,,2.029E-5,255,255,255,7.173,3.520,
1943,,4.058E-5,255,255,255,3.414,3.525,
1944,,4.058E-5,255,255,255,4.077,3.525,
1945,,2.029E-5,255,255,255,1.588,3.529,
1946,,6.087E-5,255,255,255,4.872,3.529,
1947,,4.058E-5,255,255,255,7.502,3.532,
1948,,4.058E-5,255,255,255,3.086,3.534,
1949,,4.058E-5,255,255,255,5.329,3.534,
1950,,2.029E-5,255,255,255,7.867,3.534,
1951,,2.029E-5,255,255,255,0.385,3.538,
1952,,2.029E-5,255,255,255,0.489,3.538,
1953,,4.058E-5,255,255,255,2.946,3.538,
1954,,4.058E-5,255,255,255,3.104,3.538,
1955,,4.058E-5,255,255,255,3.162,3.538,
1956,,6.087E-5,255,255,255,3.966,3.538,
1957,,2.029E-5,255,255,255,7.155,3.538,
1958,,2.029E-5,255,255,255,7.304,3.538,
1959,,2.029E-5,255,255,255,1.056,3.543,
1960,,2.029E-5,255,255,255,1.462,3.543,
1961,,2.029E-5,255,255,255,1.651,3.543,
1962,,4.058E-5,255,255,255,2.905,3.543,
1963,,4.058E-5,255,255,255,3.302,3.543,
1964,,4.058E-5,255,255,255,4.068,3.543,
1965,,2.029E-5,255,255,255,7.971,3.543,
1966,,2.029E-5,255,255,255,1.137,3.547,
1967,,1.217E-4,255,255,255,3.219,3.550,
1968,,2.029E-5,255,255,255,2.349,3.556,
1969,,2.029E-5,255,255,255,2.399,3.556,
1970,,1.826E-4,255,255,255,3.139,3.567,
1971,,3.449E-4,255,255,255,3.916,3.569,
1972,,1.015E-4,255,255,255,6.042,3.563,
1973,,2.029E-5,255,255,255,8.110,3.561,
1974,,2.029E-5,255,255,255,0.782,3.565,
1975,,2.029E-5,255,255,255,2.038,3.565,
1976,,4.058E-5,255,255,255,4.072,3.565,
1977,,2.029E-5,255,255,255,7.318,3.565,
1978,,2.029E-5,255,255,255,1.750,3.570,
1979,,2.029E-5,255,255,255,1.768,3.570,
1980,,4.058E-5,255,255,255,1.795,3.572,
1981,,2.029E-5,255,255,255,2.241,3.570,
1982,,2.029E-5,255,255,255,0.755,3.574,
1983,,2.029E-5,255,255,255,1.160,3.574,
1984,,8.116E-5,255,255,255,1.617,3.577,
1985,,2.029E-5,255,255,255,1.759,3.574,
1986,,2.029E-5,255,255,255,1.813,3.574,
1987,,2.029E-5,255,255,255,1.957,3.574,
1988,,4.058E-5,255,255,255,2.446,3.574,
1989,,8.116E-5,255,255,255,2.514,3.577,
1990,,4.058E-5,255,255,255,3.063,3.574,
1991,,4.058E-5,255,255,255,3.446,3.574,
1992,,8.116E-5,255,255,255,4.045,3.577,
1993,,4.058E-5,255,255,255,5.135,3.574,
1994,,4.058E-5,255,255,255,1.779,3.579,
1995,,4.058E-5,255,255,255,2.613,3.579,
1996,,8.116E-5,255,255,255,3.162,3.581,
1997,,4.058E-5,255,255,255,5.995,3.579,
1998,,2.029E-5,255,255,255,6.809,3.579,
1999,,2.029E-5,255,255,255,7.020,3.579,
2000,,2.029E-5,255,255,255,7.097,3.579,
2001,,2.029E-5,255,255,255,2.052,3.583,
2002,,6.087E-5,255,255,255,3.259,3.583,
2003,,6.087E-5,255,255,255,4.119,3.583,
2004,,8.116E-5,255,255,255,4.838,3.586,
2005,,2.029E-5,255,255,255,0.615,3.588,
2006,,2.029E-5,255,255,255,1.417,3.588,
2007,,2.029E-5,255,255,255,1.791,3.588,
2008,,2.029E-5,255,255,255,2.074,3.588,
2009,,6.087E-5,255,255,255,2.547,3.588,
2010,,4.058E-5,255,255,255,5.995,3.588,
2011,,2.029E-5,255,255,255,6.845,3.588,
2012,,2.029E-5,255,255,255,1.606,3.597,
2013,,2.029E-5,255,255,255,1.984,3.597,
2014,,4.058E-5,255,255,255,4.982,3.597,
2015,,8.116E-5,255,255,255,5.995,3.599,
2016,,1.420E-4,255,255,255,7.024,3.598,
2017,,1.217E-4,255,255,255,7.107,3.603,
2018,,4.058E-5,255,255,255,7.167,3.599,
2019,,2.029E-5,255,255,255,7.191,3.597,
2020,,2.029E-5,255,255,255,7.223,3.597,
2021,,6.087E-5,255,255,255,0.834,3.603,
2022,,4.058E-5,255,255,255,2.482,3.601,
2023,,8.116E-5,255,255,255,3.079,3.604,
2024,,4.058E-5,255,255,255,4.369,3.601,
2025,,4.058E-5,255,255,255,4.396,3.601,
2026,,4.058E-5,255,255,255,4.860,3.601,
2027,,4.058E-5,255,255,255,5.865,3.601,
2028,,4.058E-5,255,255,255,6.167,3.601,
2029,,4.058E-5,255,255,255,6.194,3.601,
2030,,6.087E-5,255,255,255,6.241,3.601,
2031,,1.623E-4,255,255,255,6.645,3.609,
2032,,2.029E-5,255,255,255,7.002,3.601,
2033,,2.029E-5,255,255,255,0.583,3.606,
2034,,2.029E-5,255,255,255,1.372,3.606,
2035,,2.029E-5,255,255,255,1.809,3.606,
2036,,2.029E-5,255,255,255,2.372,3.606,
2037,,4.058E-5,255,255,255,2.509,3.606,
2038,,8.116E-5,255,255,255,3.171,3.608,
2039,,2.029E-5,255,255,255,6.957,3.606,
2040,,2.029E-5,255,255,255,6.993,3.606,
2041,,2.029E-5,255,255,255,7.349,3.606,
2042,,4.058E-5,255,255,255,8.036,3.606,
2043,,2.029E-5,255,255,255,8.282,3.606,
2044,,4.058E-5,255,255,255,3.937,3.610,
2045,,2.029E-5,255,255,255,6.786,3.610,
2046,,4.058E-5,255,255,255,5.883,3.615,
2047,,4.058E-5,255,255,255,6.153,3.615,
2048,,4.058E-5,255,255,255,6.167,3.615,
2049,,2.029E-5,255,255,255,1.764,3.619,
2050,,4.058E-5,255,255,255,4.036,3.619,
2051,,8.116E-5,255,255,255,4.896,3.622,
2052,,4.058E-5,255,255,255,5.351,3.619,
2053,,4.058E-5,255,255,255,5.599,3.619,
2054,,8.116E-5,255,255,255,5.957,3.622,
2055,,2.029E-5,255,255,255,6.939,3.619,
2056,,4.058E-5,255,255,255,7.336,3.622,
2057,,2.029E-5,255,255,255,2.245,3.624,
2058,,4.058E-5,255,255,255,3.158,3.624,
2059,,4.058E-5,255,255,255,5.586,3.624,
2060,,4.058E-5,255,255,255,5.892,3.624,
2061,,1.015E-4,255,255,255,7.007,3.628,
2062,,4.058E-5,255,255,255,7.264,3.626,
2063,,2.029E-5,255,255,255,7.313,3.624,
2064,,2.029E-5,255,255,255,2.412,3.628,
2065,,4.058E-5,255,255,255,3.450,3.628,
2066,,4.058E-5,255,255,255,4.757,3.628,
2067,,2.029E-5,255,255,255,6.646,3.628,
2068,,4.058E-5,255,255,255,7.054,3.628,
2069,,2.029E-5,255,255,255,7.101,3.628,
2070,,4.058E-5,255,255,255,3.559,3.633,
2071,,4.058E-5,255,255,255,3.572,3.633,
2072,,8.116E-5,255,255,255,4.279,3.635,
2073,,0.001,255,255,255,3.978,3.655,
2074,,4.058E-5,255,255,255,4.599,3.637,
2075,,4.058E-5,255,255,255,4.851,3.637,
2076,,2.029E-5,255,255,255,7.547,3.637,
2077,,4.058E-5,255,255,255,3.509,3.642,
2078,,4.058E-5,255,255,255,3.563,3.642,
2079,,8.116E-5,255,255,255,5.374,3.642,
2080,,4.058E-5,255,255,255,5.739,3.642,
2081,,2.029E-5,255,255,255,7.088,3.642,
2082,,2.029E-5,255,255,255,7.200,3.642,
2083,,2.029E-5,255,255,255,7.885,3.642,
2084,,2.029E-5,255,255,255,1.363,3.646,
2085,,4.058E-5,255,255,255,3.086,3.646,
2086,,2.029E-5,255,255,255,1.286,3.651,
2087,,2.029E-5,255,255,255,7.457,3.651,
2088,,2.029E-5,255,255,255,8.273,3.651,
2089,,4.058E-5,255,255,255,1.351,3.658,
2090,,4.058E-5,255,255,255,3.212,3.655,
2091,,8.116E-5,255,255,255,4.117,3.658,
2092,,1.217E-4,255,255,255,5.011,3.658,
2093,,1.217E-4,255,255,255,5.741,3.658,
2094,,2.029E-5,255,255,255,7.543,3.655,
2095,,4.058E-5,255,255,255,0.869,3.662,
2096,,2.029E-5,255,255,255,1.065,3.660,
2097,,6.087E-5,255,255,255,1.570,3.664,
2098,,2.029E-5,255,255,255,1.773,3.660,
2099,,1.217E-4,255,255,255,5.989,3.664,
2100,,2.029E-5,255,255,255,6.732,3.660,
2101,,6.087E-5,255,255,255,7.071,3.661,
2102,,2.029E-5,255,255,255,7.119,3.660,
2103,,2.029E-5,255,255,255,8.745,3.660,
2104,,4.058E-5,255,255,255,8.804,3.662,
2105,,4.058E-5,255,255,255,2.455,3.664,
2106,,4.058E-5,255,255,255,3.342,3.664,
2107,,1.015E-4,255,255,255,3.434,3.666,
2108,,4.058E-5,255,255,255,3.563,3.664,
2109,,4.058E-5,255,255,255,4.009,3.664,
2110,,4.058E-5,255,255,255,4.081,3.664,
2111,,4.058E-5,255,255,255,4.189,3.664,
2112,,4.058E-5,255,255,255,4.315,3.664,
2113,,4.058E-5,255,255,255,5.365,3.664,
2114,,4.058E-5,255,255,255,5.761,3.664,
2115,,4.058E-5,255,255,255,1.347,3.671,
2116,,2.029E-5,255,255,255,1.520,3.669,
2117,,4.058E-5,255,255,255,3.149,3.669,
2118,,4.058E-5,255,255,255,4.216,3.669,
2119,,2.029E-5,255,255,255,7.029,3.669,
2120,,8.116E-5,255,255,255,8.821,3.672,
2121,,2.029E-5,255,255,255,1.002,3.673,
2122,,4.058E-5,255,255,255,3.459,3.673,
2123,,2.029E-5,255,255,255,6.773,3.673,
2124,,2.029E-5,255,255,255,7.047,3.673,
2125,,2.029E-5,255,255,255,8.917,3.673,
2126,,4.058E-5,255,255,255,3.532,3.682,
2127,,4.058E-5,255,255,255,5.131,3.682,
2128,,4.058E-5,255,255,255,5.383,3.682,
2129,,2.029E-5,255,255,255,1.264,3.687,
2130,,4.058E-5,255,255,255,5.842,3.687,
2131,,2.029E-5,255,255,255,7.286,3.687,
2132,,2.029E-5,255,255,255,7.818,3.687,
2133,,2.029E-5,255,255,255,8.917,3.687,
2134,,2.029E-5,255,255,255,1.354,3.691,
2135,,4.058E-5,255,255,255,3.468,3.691,
2136,,4.058E-5,255,255,255,4.739,3.691,
2137,,1.015E-4,255,255,255,7.300,3.699,
2138,,2.029E-5,255,255,255,7.881,3.691,
2139,,4.058E-5,255,255,255,5.351,3.696,
2140,,4.058E-5,255,255,255,5.505,3.696,
2141,,8.116E-5,255,255,255,6.327,3.698,
2142,,2.029E-5,255,255,255,6.998,3.696,
2143,,2.029E-5,255,255,255,7.255,3.696,
2144,,2.029E-5,255,255,255,8.205,3.696,
2145,,2.029E-5,255,255,255,8.218,3.696,
2146,,2.029E-5,255,255,255,8.525,3.696,
2147,,2.029E-5,255,255,255,8.890,3.696,
2148,,2.029E-5,255,255,255,8.930,3.696,
2149,,2.029E-5,255,255,255,0.074,3.700,
2150,,2.029E-5,255,255,255,7.074,3.700,
2151,,4.058E-5,255,255,255,5.486,3.705,
2152,,2.029E-5,255,255,255,6.957,3.705,
2153,,4.058E-5,255,255,255,8.914,3.707,
2154,,2.029E-5,255,255,255,1.385,3.709,
2155,,6.087E-5,255,255,255,4.642,3.709,
2156,,4.058E-5,255,255,255,4.829,3.709,
2157,,2.029E-5,255,255,255,6.687,3.709,
2158,,2.029E-5,255,255,255,6.764,3.709,
2159,,2.029E-5,255,255,255,7.867,3.709,
2160,,2.029E-5,255,255,255,0.083,3.714,
2161,,2.029E-5,255,255,255,1.700,3.714,
2162,,2.029E-5,255,255,255,1.691,3.718,
2163,,4.058E-5,255,255,255,5.270,3.718,
2164,,4.058E-5,255,255,255,5.288,3.718,
2165,,2.029E-5,255,255,255,6.939,3.718,
2166,,2.029E-5,255,255,255,7.043,3.718,
2167,,4.058E-5,255,255,255,2.766,3.723,
2168,,4.058E-5,255,255,255,3.297,3.723,
2169,,4.058E-5,255,255,255,4.671,3.723,
2170,,4.058E-5,255,255,255,4.824,3.723,
2171,,6.087E-5,255,255,255,5.182,3.723,
2172,,4.058E-5,255,255,255,5.527,3.723,
2173,,4.058E-5,255,255,255,3.545,3.727,
2174,,4.058E-5,255,255,255,5.284,3.727,
2175,,2.029E-5,255,255,255,1.610,3.732,
2176,,4.058E-5,255,255,255,8.896,3.734,
2177,,1.015E-4,255,255,255,2.638,3.738,
2178,,4.058E-5,255,255,255,5.158,3.736,
2179,,4.058E-5,255,255,255,5.180,3.736,
2180,,8.116E-5,255,255,255,3.572,3.743,
2181,,4.058E-5,255,255,255,8.914,3.743,
2182,,2.029E-5,255,255,255,1.556,3.745,
2183,,4.058E-5,255,255,255,3.473,3.745,
2184,,4.058E-5,255,255,255,5.509,3.745,
2185,,2.029E-4,255,255,255,5.811,3.750,
2186,,8.116E-5,255,255,255,8.113,3.748,
2187,,2.029E-5,255,255,255,7.097,3.750,
2188,,2.029E-5,255,255,255,7.881,3.750,
2189,,4.058E-5,255,255,255,4.077,3.755,
2190,,4.058E-5,255,255,255,5.185,3.755,
2191,,4.058E-5,255,255,255,5.270,3.755,
2192,,4.058E-5,255,255,255,5.905,3.755,
2193,,2.029E-5,255,255,255,7.385,3.755,
2194,,4.058E-5,255,255,255,8.820,3.755,
2195,,2.029E-5,255,255,255,1.151,3.759,
2196,,4.058E-5,255,255,255,2.766,3.759,
2197,,4.058E-5,255,255,255,4.806,3.759,
2198,,4.058E-5,255,255,255,3.793,3.764,
2199,,4.058E-5,255,255,255,4.140,3.764,
2200,,4.058E-5,255,255,255,5.248,3.768,
2201,,2.029E-5,255,255,255,7.971,3.768,
2202,,2.029E-5,255,255,255,1.809,3.773,
2203,,4.058E-5,255,255,255,3.306,3.773,
2204,,4.058E-5,255,255,255,5.279,3.773,
2205,,2.029E-5,255,255,255,7.191,3.773,
2206,,2.029E-5,255,255,255,2.327,3.777,
2207,,1.015E-4,255,255,255,4.727,3.779,
2208,,2.029E-5,255,255,255,7.444,3.777,
2209,,2.029E-5,255,255,255,1.777,3.782,
2210,,8.116E-5,255,255,255,4.838,3.784,
2211,,4.058E-5,255,255,255,2.982,3.786,
2212,,8.116E-5,255,255,255,3.559,3.788,
2213,,4.058E-5,255,255,255,4.180,3.786,
2214,,8.116E-5,255,255,255,4.806,3.788,
2215,,4.058E-5,255,255,255,6.288,3.786,
2216,,2.029E-5,255,255,255,7.155,3.786,
2217,,2.029E-5,255,255,255,8.885,3.786,
2218,,4.058E-5,255,255,255,4.865,3.791,
2219,,4.058E-5,255,255,255,5.468,3.800,
2220,,2.029E-5,255,255,255,8.682,3.800,
2221,,2.029E-5,255,255,255,6.876,3.804,
2222,,2.029E-5,255,255,255,8.052,3.804,
2223,,2.029E-5,255,255,255,1.597,3.809,
2224,,4.058E-5,255,255,255,5.270,3.809,
2225,,2.029E-5,255,255,255,7.070,3.809,
2226,,2.029E-5,255,255,255,8.038,3.809,
2227,,1.623E-4,255,255,255,3.541,3.820,
2228,,2.435E-4,255,255,255,0.598,3.826,
2229,,2.029E-5,255,255,255,0.984,3.818,
2230,,2.029E-5,255,255,255,7.020,3.822,
2231,,2.029E-5,255,255,255,6.984,3.827,
2232,,4.058E-5,255,255,255,7.081,3.827,
2233,,2.029E-5,255,255,255,1.782,3.831,
2234,,2.029E-5,255,255,255,7.282,3.836,
2235,,2.029E-5,255,255,255,8.755,3.836,
2236,,4.058E-5,255,255,255,8.935,3.838,
2237,,2.029E-5,255,255,255,0.651,3.840,
2238,,2.029E-5,255,255,255,1.633,3.840,
2239,,2.029E-5,255,255,255,1.367,3.845,
2240,,4.058E-5,255,255,255,3.140,3.845,
2241,,4.058E-5,255,255,255,5.153,3.849,
2242,,4.058E-5,255,255,255,5.640,3.854,
2243,,6.087E-5,255,255,255,1.492,3.869,
2244,,2.029E-5,255,255,255,1.682,3.867,
2245,,2.029E-5,255,255,255,2.088,3.867,
2246,,4.058E-5,255,255,255,4.703,3.867,
2247,,4.058E-5,255,255,255,5.874,3.867,
2248,,4.058E-5,255,255,255,1.640,3.872,
2249,,2.029E-5,255,255,255,7.052,3.876,
2250,,2.029E-5,255,255,255,0.944,3.881,
2251,,2.029E-5,255,255,255,1.214,3.881,
2252,,4.058E-5,255,255,255,3.968,3.881,
2253,,2.029E-5,255,255,255,8.966,3.881,
2254,,2.029E-5,255,255,255,1.606,3.885,
2255,,6.087E-5,255,255,255,5.691,3.885,
2256,,4.058E-5,255,255,255,8.180,3.885,
2257,,4.058E-5,255,255,255,5.617,3.890,
2258,,4.058E-5,255,255,255,4.072,3.894,
2259,,2.029E-5,255,255,255,7.169,3.894,
2260,,8.116E-5,255,255,255,4.791,3.901,
2261,,2.029E-5,255,255,255,1.696,3.903,
2262,,4.058E-5,255,255,255,5.563,3.903,
2263,,4.058E-5,255,255,255,5.284,3.908,
2264,,4.058E-5,255,255,255,4.856,3.912,
2265,,2.029E-5,255,255,255,6.691,3.912,
2266,,8.116E-5,255,255,255,2.536,3.919,
2267,,4.058E-5,255,255,255,5.712,3.917,
2268,,4.058E-5,255,255,255,8.903,3.919,
2269,,2.029E-4,255,255,255,1.502,3.927,
2270,,2.029E-5,255,255,255,6.606,3.921,
2271,,2.029E-5,255,255,255,7.282,3.921,
2272,,2.029E-5,255,255,255,7.385,3.921,
2273,,4.058E-5,255,255,255,7.158,3.926,
2274,,6.087E-5,255,255,255,7.819,3.927,
2275,,8.116E-5,255,255,255,4.757,3.930,
2276,,2.029E-5,255,255,255,7.169,3.930,
2277,,2.029E-5,255,255,255,1.507,3.944,
2278,,2.029E-5,255,255,255,1.493,3.953,
2279,,4.058E-5,255,255,255,2.743,3.962,
2280,,4.058E-5,255,255,255,3.162,3.962,
2281,,4.058E-5,255,255,255,4.622,3.962,
2282,,2.029E-5,255,255,255,1.854,3.966,
2283,,4.058E-5,255,255,255,3.117,3.966,
2284,,4.058E-5,255,255,255,3.176,3.966,
2285,,4.058E-5,255,255,255,3.347,3.966,
2286,,2.029E-4,255,255,255,6.285,3.971,
2287,,6.087E-5,255,255,255,1.675,3.972,
2288,,4.058E-5,255,255,255,6.541,3.973,
2289,,2.029E-5,255,255,255,7.444,3.971,
2290,,2.029E-5,255,255,255,1.592,3.975,
2291,,4.058E-5,255,255,255,1.653,3.975,
2292,,4.058E-5,255,255,255,4.653,3.975,
2293,,4.058E-5,255,255,255,6.878,3.980,
2294,,6.087E-5,255,255,255,1.660,3.984,
2295,,2.029E-5,255,255,255,7.007,3.989,
2296,,4.058E-5,255,255,255,1.660,3.995,
2297,,8.116E-5,255,255,255,5.203,3.995,
2298,,2.029E-5,255,255,255,7.065,3.993,
2299,,6.087E-5,255,255,255,6.556,4.002,
2300,,4.058E-5,255,255,255,5.378,4.002,
2301,,4.058E-5,255,255,255,5.725,4.002,
2302,,2.029E-5,255,255,255,8.980,4.002,
2303,,2.029E-5,255,255,255,0.241,4.007,
2304,,5.276E-4,255,255,255,4.421,4.017,
2305,,2.029E-5,255,255,255,8.917,4.007,
2306,,8.116E-5,255,255,255,2.428,4.014,
2307,,4.058E-5,255,255,255,4.338,4.011,
2308,,4.058E-5,255,255,255,5.342,4.011,
2309,,6.087E-5,255,255,255,0.095,4.019,
2310,,4.058E-5,255,255,255,1.590,4.016,
2311,,4.058E-5,255,255,255,3.099,4.016,
2312,,4.058E-5,255,255,255,4.644,4.016,
2313,,2.029E-5,255,255,255,6.637,4.020,
2314,,2.029E-5,255,255,255,7.137,4.020,
2315,,4.058E-5,255,255,255,2.221,4.025,
2316,,4.058E-5,255,255,255,5.041,4.025,
2317,,2.029E-5,255,255,255,2.200,4.029,
2318,,2.029E-5,255,255,255,1.741,4.034,
2319,,2.029E-5,255,255,255,2.173,4.034,
2320,,4.058E-5,255,255,255,3.153,4.034,
2321,,4.058E-5,255,255,255,6.601,4.036,
2322,,2.029E-5,255,255,255,1.462,4.038,
2323,,2.029E-5,255,255,255,8.412,4.038,
2324,,2.029E-5,255,255,255,0.858,4.047,
2325,,4.058E-5,255,255,255,1.047,4.050,
2326,,2.029E-5,255,255,255,1.745,4.047,
2327,,8.116E-5,255,255,255,3.194,4.047,
2328,,0.001,255,255,255,3.360,4.069,
2329,,4.058E-5,255,255,255,3.176,4.052,
2330,,2.029E-5,255,255,255,1.552,4.056,
2331,,2.029E-5,255,255,255,1.764,4.056,
2332,,2.029E-5,255,255,255,1.011,4.061,
2333,,2.029E-5,255,255,255,1.570,4.061,
2334,,2.029E-5,255,255,255,2.029,4.061,
2335,,4.058E-5,255,255,255,2.649,4.061,
2336,,4.058E-5,255,255,255,3.108,4.061,
2337,,4.058E-5,255,255,255,5.360,4.061,
2338,,2.029E-5,255,255,255,1.561,4.070,
2339,,2.029E-5,255,255,255,1.750,4.070,
2340,,4.058E-5,255,255,255,5.428,4.070,
2341,,2.029E-5,255,255,255,7.804,4.070,
2342,,4.058E-5,255,255,255,8.847,4.070,
2343,,2.029E-5,255,255,255,8.885,4.070,
2344,,1.217E-4,255,255,255,3.608,4.077,
2345,,4.058E-5,255,255,255,5.676,4.074,
2346,,2.029E-5,255,255,255,1.714,4.079,
2347,,2.029E-5,255,255,255,1.741,4.079,
2348,,4.058E-5,255,255,255,1.752,4.081,
2349,,4.058E-5,255,255,255,6.243,4.079,
2350,,4.058E-5,255,255,255,3.270,4.083,
2351,,2.029E-5,255,255,255,6.610,4.088,
2352,,2.029E-5,255,255,255,8.615,4.088,
2353,,2.029E-5,255,255,255,1.507,4.092,
2354,,2.029E-5,255,255,255,1.552,4.092,
2355,,2.029E-5,255,255,255,1.732,4.092,
