 ,Area,Mean,Min,Max,X,Y
1789,2.029E-5,255,255,255,5.381,3.682
1790,2.029E-5,255,255,255,1.264,3.687
1791,2.029E-5,255,255,255,5.840,3.687
1792,2.029E-5,255,255,255,7.286,3.687
1793,2.029E-5,255,255,255,7.818,3.687
1794,2.029E-5,255,255,255,1.354,3.691
1795,2.029E-5,255,255,255,3.471,3.691
1796,2.029E-5,255,255,255,4.736,3.691
1797,1.015E-4,255,255,255,7.300,3.699
1798,2.029E-5,255,255,255,7.881,3.691
1799,2.029E-5,255,255,255,5.349,3.696
1800,2.029E-5,255,255,255,5.502,3.696
1801,4.058E-5,255,255,255,6.324,3.698
1802,2.029E-5,255,255,255,6.998,3.696
1803,2.029E-5,255,255,255,7.255,3.696
1804,2.029E-5,255,255,255,8.205,3.696
1805,2.029E-5,255,255,255,8.218,3.696
1806,2.029E-5,255,255,255,8.525,3.696
1807,2.029E-5,255,255,255,8.890,3.696
1808,2.029E-5,255,255,255,7.074,3.700
1809,2.029E-5,255,255,255,5.484,3.705
1810,2.029E-5,255,255,255,6.957,3.705
1811,2.029E-5,255,255,255,1.385,3.709
1812,4.058E-5,255,255,255,4.640,3.709
1813,2.029E-5,255,255,255,4.827,3.709
1814,2.029E-5,255,255,255,6.687,3.709
1815,2.029E-5,255,255,255,6.764,3.709
1816,2.029E-5,255,255,255,7.867,3.709
1817,2.029E-5,255,255,255,8.912,3.709
1818,2.029E-5,255,255,255,0.083,3.714
1819,2.029E-5,255,255,255,1.700,3.714
1820,2.029E-5,255,255,255,1.691,3.718
1821,2.029E-5,255,255,255,5.268,3.718
1822,2.029E-5,255,255,255,5.286,3.718
1823,2.029E-5,255,255,255,6.939,3.718
1824,2.029E-5,255,255,255,7.043,3.718
1825,2.029E-5,255,255,255,2.768,3.723
1826,2.029E-5,255,255,255,3.300,3.723
1827,2.029E-5,255,255,255,4.669,3.723
1828,2.029E-5,255,255,255,4.822,3.723
1829,4.058E-5,255,255,255,5.180,3.723
1830,2.029E-5,255,255,255,5.525,3.723
1831,2.029E-5,255,255,255,3.547,3.727
1832,2.029E-5,255,255,255,5.282,3.727
1833,2.029E-5,255,255,255,1.610,3.732
1834,4.058E-5,255,255,255,8.896,3.734
1835,6.087E-5,255,255,255,2.640,3.738
1836,2.029E-5,255,255,255,5.155,3.736
1837,2.029E-5,255,255,255,5.178,3.736
1838,4.058E-5,255,255,255,3.574,3.743
1839,4.058E-5,255,255,255,8.914,3.743
1840,2.029E-5,255,255,255,1.556,3.745
1841,2.029E-5,255,255,255,3.475,3.745
1842,2.029E-5,255,255,255,5.507,3.745
1843,1.420E-4,255,255,255,5.809,3.749
1844,8.116E-5,255,255,255,8.113,3.748
1845,2.029E-5,255,255,255,7.097,3.750
1846,2.029E-5,255,255,255,7.881,3.750
1847,2.029E-5,255,255,255,4.079,3.755
1848,2.029E-5,255,255,255,5.182,3.755
1849,2.029E-5,255,255,255,5.268,3.755
1850,2.029E-5,255,255,255,5.903,3.755
1851,2.029E-5,255,255,255,7.385,3.755
1852,4.058E-5,255,255,255,8.820,3.755
1853,2.029E-5,255,255,255,1.151,3.759
1854,2.029E-5,255,255,255,2.768,3.759
1855,2.029E-5,255,255,255,4.804,3.759
1856,2.029E-5,255,255,255,3.795,3.764
1857,2.029E-5,255,255,255,5.245,3.768
1858,2.029E-5,255,255,255,7.971,3.768
1859,2.029E-5,255,255,255,1.809,3.773
1860,2.029E-5,255,255,255,3.309,3.773
1861,2.029E-5,255,255,255,5.277,3.773
1862,2.029E-5,255,255,255,7.191,3.773
1863,2.029E-5,255,255,255,2.327,3.777
1864,6.087E-5,255,255,255,4.724,3.779
1865,2.029E-5,255,255,255,7.444,3.777
1866,2.029E-5,255,255,255,1.777,3.782
1867,4.058E-5,255,255,255,4.836,3.784
1868,2.029E-5,255,255,255,2.984,3.786
1869,4.058E-5,255,255,255,3.561,3.788
1870,2.029E-5,255,255,255,4.182,3.786
1871,4.058E-5,255,255,255,4.804,3.788
1872,2.029E-5,255,255,255,6.286,3.786
1873,2.029E-5,255,255,255,7.155,3.786
1874,2.029E-5,255,255,255,8.885,3.786
1875,2.029E-5,255,255,255,4.863,3.791
1876,2.029E-5,255,255,255,5.466,3.800
1877,2.029E-5,255,255,255,8.682,3.800
1878,2.029E-5,255,255,255,6.876,3.804
1879,2.029E-5,255,255,255,8.052,3.804
1880,2.029E-5,255,255,255,1.597,3.809
1881,2.029E-5,255,255,255,5.268,3.809
1882,2.029E-5,255,255,255,7.070,3.809
1883,2.029E-5,255,255,255,8.038,3.809
1884,8.116E-5,255,255,255,3.543,3.820
1885,2.435E-4,255,255,255,0.598,3.826
1886,2.029E-5,255,255,255,0.984,3.818
1887,2.029E-5,255,255,255,7.020,3.822
1888,2.029E-5,255,255,255,6.984,3.827
1889,4.058E-5,255,255,255,7.081,3.827
1890,2.029E-5,255,255,255,1.782,3.831
1891,2.029E-5,255,255,255,7.282,3.836
1892,2.029E-5,255,255,255,8.755,3.836
1893,2.029E-5,255,255,255,0.651,3.840
1894,2.029E-5,255,255,255,1.633,3.840
1895,2.029E-5,255,255,255,1.367,3.845
1896,2.029E-5,255,255,255,3.142,3.845
1897,2.029E-5,255,255,255,5.151,3.849
1898,2.029E-5,255,255,255,5.637,3.854
1899,6.087E-5,255,255,255,1.492,3.869
1900,2.029E-5,255,255,255,1.682,3.867
1901,2.029E-5,255,255,255,2.088,3.867
1902,2.029E-5,255,255,255,4.700,3.867
1903,2.029E-5,255,255,255,5.872,3.867
1904,4.058E-5,255,255,255,1.640,3.872
1905,2.029E-5,255,255,255,7.052,3.876
1906,2.029E-5,255,255,255,0.944,3.881
1907,2.029E-5,255,255,255,1.214,3.881
1908,2.029E-5,255,255,255,3.971,3.881
1909,2.029E-5,255,255,255,1.606,3.885
1910,4.058E-5,255,255,255,5.689,3.885
1911,4.058E-5,255,255,255,8.180,3.885
1912,2.029E-5,255,255,255,5.615,3.890
1913,2.029E-5,255,255,255,4.074,3.894
1914,2.029E-5,255,255,255,7.169,3.894
1915,4.058E-5,255,255,255,4.788,3.901
1916,2.029E-5,255,255,255,1.696,3.903
1917,2.029E-5,255,255,255,5.561,3.903
1918,2.029E-5,255,255,255,5.282,3.908
1919,2.029E-5,255,255,255,4.854,3.912
1920,2.029E-5,255,255,255,6.691,3.912
1921,4.058E-5,255,255,255,2.538,3.919
1922,2.029E-5,255,255,255,5.709,3.917
1923,4.058E-5,255,255,255,8.903,3.919
1924,2.029E-4,255,255,255,1.502,3.927
1925,2.029E-5,255,255,255,6.606,3.921
1926,2.029E-5,255,255,255,7.282,3.921
1927,2.029E-5,255,255,255,7.385,3.921
1928,4.058E-5,255,255,255,7.158,3.926
1929,6.087E-5,255,255,255,7.819,3.927
1930,6.087E-5,255,255,255,4.755,3.930
1931,2.029E-5,255,255,255,7.169,3.930
1932,2.029E-5,255,255,255,1.507,3.944
1933,2.029E-5,255,255,255,1.493,3.953
1934,2.029E-5,255,255,255,2.745,3.962
1935,2.029E-5,255,255,255,3.164,3.962
1936,2.029E-5,255,255,255,4.619,3.962
1937,2.029E-5,255,255,255,1.854,3.966
1938,2.029E-5,255,255,255,3.119,3.966
1939,2.029E-5,255,255,255,3.178,3.966
1940,2.029E-5,255,255,255,3.349,3.966
1941,1.420E-4,255,255,255,6.283,3.971
1942,6.087E-5,255,255,255,1.675,3.972
1943,4.058E-5,255,255,255,6.541,3.973
1944,2.029E-5,255,255,255,7.444,3.971
1945,2.029E-5,255,255,255,1.592,3.975
1946,4.058E-5,255,255,255,1.653,3.975
1947,2.029E-5,255,255,255,4.651,3.975
1948,4.058E-5,255,255,255,6.878,3.980
1949,6.087E-5,255,255,255,1.660,3.984
1950,2.029E-5,255,255,255,7.007,3.989
1951,4.058E-5,255,255,255,1.660,3.995
1952,4.058E-5,255,255,255,5.200,3.995
1953,2.029E-5,255,255,255,7.065,3.993
1954,6.087E-5,255,255,255,6.556,4.002
1955,2.029E-5,255,255,255,5.376,4.002
1956,2.029E-5,255,255,255,5.723,4.002
1957,2.029E-5,255,255,255,0.241,4.007
1958,5.276E-4,255,255,255,4.421,4.017
1959,2.029E-5,255,255,255,8.917,4.007
1960,4.058E-5,255,255,255,2.430,4.014
1961,2.029E-5,255,255,255,4.340,4.011
1962,2.029E-5,255,255,255,5.340,4.011
1963,6.087E-5,255,255,255,0.095,4.019
1964,4.058E-5,255,255,255,1.590,4.016
1965,2.029E-5,255,255,255,3.101,4.016
1966,2.029E-5,255,255,255,4.642,4.016
1967,2.029E-5,255,255,255,6.637,4.020
1968,2.029E-5,255,255,255,7.137,4.020
1969,4.058E-5,255,255,255,2.221,4.025
1970,2.029E-5,255,255,255,5.038,4.025
1971,2.029E-5,255,255,255,2.200,4.029
1972,2.029E-5,255,255,255,1.741,4.034
1973,2.029E-5,255,255,255,2.173,4.034
1974,2.029E-5,255,255,255,3.155,4.034
1975,4.058E-5,255,255,255,6.601,4.036
1976,2.029E-5,255,255,255,1.462,4.038
1977,2.029E-5,255,255,255,8.412,4.038
1978,2.029E-5,255,255,255,0.858,4.047
1979,4.058E-5,255,255,255,1.047,4.050
1980,2.029E-5,255,255,255,1.745,4.047
1981,6.087E-5,255,255,255,3.196,4.047
1982,8.522E-4,255,255,255,3.361,4.070
1983,2.029E-5,255,255,255,3.178,4.052
1984,2.029E-5,255,255,255,1.552,4.056
1985,2.029E-5,255,255,255,1.764,4.056
1986,2.029E-5,255,255,255,1.011,4.061
1987,2.029E-5,255,255,255,1.570,4.061
1988,2.029E-5,255,255,255,2.029,4.061
1989,2.029E-5,255,255,255,2.651,4.061
1990,2.029E-5,255,255,255,3.110,4.061
1991,2.029E-5,255,255,255,5.358,4.061
1992,2.029E-5,255,255,255,1.561,4.070
1993,2.029E-5,255,255,255,1.750,4.070
1994,2.029E-5,255,255,255,5.426,4.070
1995,2.029E-5,255,255,255,7.804,4.070
1996,4.058E-5,255,255,255,8.847,4.070
1997,2.029E-5,255,255,255,8.885,4.070
1998,4.058E-5,255,255,255,3.604,4.074
1999,2.029E-5,255,255,255,5.673,4.074
2000,2.029E-5,255,255,255,1.714,4.079
2001,2.029E-5,255,255,255,1.741,4.079
2002,4.058E-5,255,255,255,1.752,4.081
2003,4.058E-5,255,255,255,3.617,4.079
2004,2.029E-5,255,255,255,6.241,4.079
2005,2.029E-5,255,255,255,3.273,4.083
2006,2.029E-5,255,255,255,6.610,4.088
2007,2.029E-5,255,255,255,8.615,4.088
2008,2.029E-5,255,255,255,1.507,4.092
2009,2.029E-5,255,255,255,1.552,4.092
2010,2.029E-5,255,255,255,1.732,4.092
2011,2.029E-5,255,255,255,3.502,4.101
2012,2.029E-5,255,255,255,0.047,4.106
2013,2.029E-5,255,255,255,1.565,4.110
2014,2.029E-5,255,255,255,1.727,4.110
2015,2.029E-5,255,255,255,5.394,4.110
2016,2.029E-5,255,255,255,3.327,4.115
2017,2.029E-5,255,255,255,2.178,4.119
2018,2.029E-5,255,255,255,1.660,4.124
2019,4.058E-5,255,255,255,6.007,4.131
2020,2.029E-5,255,255,255,5.917,4.133
2021,2.029E-5,255,255,255,5.926,4.133
2022,2.029E-5,255,255,255,6.061,4.133
2023,1.015E-4,255,255,255,0.266,4.145
2024,2.029E-5,255,255,255,3.876,4.137
2025,2.029E-5,255,255,255,6.682,4.137
2026,2.029E-5,255,255,255,1.619,4.146
2027,6.087E-5,255,255,255,3.603,4.149
2028,2.029E-5,255,255,255,8.782,4.146
2029,2.029E-5,255,255,255,3.624,4.160
2030,2.029E-5,255,255,255,3.646,4.160
2031,4.058E-5,255,255,255,6.545,4.164
2032,2.029E-5,255,255,255,3.385,4.169
2033,2.029E-5,255,255,255,8.255,4.169
2034,2.029E-5,255,255,255,8.795,4.169
2035,2.029E-5,255,255,255,1.318,4.173
2036,2.029E-5,255,255,255,6.034,4.173
2037,2.029E-5,255,255,255,7.624,4.173
2038,2.029E-5,255,255,255,1.358,4.178
2039,2.029E-5,255,255,255,7.065,4.178
2040,1.217E-4,255,255,255,4.602,4.188
2041,2.029E-5,255,255,255,4.615,4.182
2042,4.058E-5,255,255,255,7.146,4.189
2043,2.029E-5,255,255,255,8.011,4.187
2044,2.029E-5,255,255,255,1.318,4.191
2045,2.029E-5,255,255,255,4.358,4.200
2046,4.058E-5,255,255,255,8.849,4.203
2047,2.029E-5,255,255,255,1.678,4.205
2048,3.652E-4,255,255,255,7.578,4.216
2049,4.058E-5,255,255,255,7.309,4.216
2050,2.029E-5,255,255,255,8.480,4.214
2051,4.058E-5,255,255,255,7.300,4.221
2052,2.029E-5,255,255,255,7.552,4.218
2053,2.029E-5,255,255,255,8.227,4.227
2054,0.024,255,255,255,8.263,4.321
2055,2.029E-5,255,255,255,1.818,4.232
2056,2.029E-5,255,255,255,6.660,4.232
2057,4.058E-5,255,255,255,8.838,4.234
2058,4.058E-5,255,255,255,0.327,4.239
2059,2.029E-5,255,255,255,1.624,4.236
2060,3.246E-4,255,255,255,1.695,4.255
2061,2.029E-5,255,255,255,2.457,4.245
2062,2.029E-5,255,255,255,5.255,4.245
2063,2.029E-5,255,255,255,0.169,4.250
2064,2.029E-5,255,255,255,1.709,4.250
2065,1.420E-4,255,255,255,1.722,4.258
2066,4.058E-5,255,255,255,8.966,4.252
2067,4.058E-5,255,255,255,2.029,4.257
2068,2.029E-5,255,255,255,1.768,4.264
2069,2.029E-5,255,255,255,1.791,4.264
2070,2.029E-5,255,255,255,6.412,4.264
2071,2.029E-5,255,255,255,7.552,4.264
2072,2.029E-5,255,255,255,1.750,4.268
2073,2.029E-5,255,255,255,0.070,4.273
2074,7.508E-4,255,255,255,1.700,4.292
2075,8.116E-5,255,255,255,1.793,4.277
2076,1.217E-4,255,255,255,2.641,4.276
2077,4.058E-5,255,255,255,7.768,4.275
2078,2.029E-5,255,255,255,2.480,4.277
2079,2.029E-5,255,255,255,3.727,4.277
2080,1.015E-4,255,255,255,0.351,4.285
2081,4.058E-5,255,255,255,1.162,4.282
2082,2.029E-5,255,255,255,0.282,4.286
2083,4.058E-5,255,255,255,0.291,4.297
2084,2.029E-5,255,255,255,6.930,4.295
2085,2.029E-5,255,255,255,7.764,4.300
2086,4.058E-5,255,255,255,8.462,4.306
2087,4.058E-5,255,255,255,1.809,4.311
2088,2.029E-5,255,255,255,8.146,4.309
2089,2.029E-4,255,255,255,8.164,4.315
2090,4.058E-5,255,255,255,1.788,4.313
2091,2.029E-5,255,255,255,5.998,4.313
2092,2.029E-5,255,255,255,1.552,4.322
2093,2.029E-5,255,255,255,3.782,4.322
2094,2.029E-5,255,255,255,6.277,4.322
2095,2.029E-5,255,255,255,0.669,4.331
2096,4.058E-5,255,255,255,0.054,4.340
2097,2.029E-5,255,255,255,2.565,4.340
2098,2.029E-5,255,255,255,1.043,4.345
2099,2.029E-5,255,255,255,0.061,4.349
2100,2.029E-5,255,255,255,2.561,4.349
2101,2.029E-5,255,255,255,1.137,4.354
2102,2.029E-5,255,255,255,6.511,4.354
2103,2.029E-5,255,255,255,6.881,4.354
2104,2.029E-5,255,255,255,3.034,4.358
2105,2.029E-5,255,255,255,8.097,4.358
2106,0.002,255,255,255,8.128,4.394
2107,2.029E-5,255,255,255,8.124,4.358
2108,1.420E-4,255,255,255,3.055,4.374
2109,2.029E-5,255,255,255,6.502,4.367
2110,2.029E-5,255,255,255,6.723,4.367
2111,2.029E-5,255,255,255,8.151,4.367
2112,6.087E-5,255,255,255,0.897,4.375
2113,2.029E-5,255,255,255,2.525,4.372
2114,3.855E-4,255,255,255,3.377,4.379
2115,4.058E-5,255,255,255,2.707,4.385
2116,2.029E-5,255,255,255,8.579,4.385
2117,2.029E-5,255,255,255,3.574,4.394
2118,6.087E-5,255,255,255,4.684,4.397
2119,2.029E-5,255,255,255,5.083,4.394
2120,4.058E-5,255,255,255,6.432,4.394
2121,2.029E-5,255,255,255,6.948,4.394
2122,2.029E-5,255,255,255,1.444,4.403
2123,4.058E-5,255,255,255,7.354,4.410
2124,4.058E-5,255,255,255,5.322,4.414
2125,2.029E-5,255,255,255,5.345,4.412
2126,2.029E-5,255,255,255,0.975,4.417
2127,2.029E-5,255,255,255,6.732,4.417
2128,2.029E-5,255,255,255,1.079,4.426
2129,4.058E-5,255,255,255,2.196,4.428
2130,2.029E-5,255,255,255,0.209,4.430
2131,2.029E-5,255,255,255,1.119,4.430
2132,2.029E-5,255,255,255,6.786,4.430
2133,4.058E-5,255,255,255,8.117,4.430
2134,2.029E-5,255,255,255,8.245,4.435
2135,2.029E-5,255,255,255,1.795,4.439
2136,1.623E-4,255,255,255,6.330,4.447
2137,2.029E-5,255,255,255,0.872,4.444
2138,2.029E-5,255,255,255,6.691,4.448
2139,1.826E-4,255,255,255,4.520,4.457
2140,4.058E-5,255,255,255,8.745,4.455
2141,2.029E-5,255,255,255,3.092,4.457
2142,2.029E-5,255,255,255,6.408,4.457
2143,8.116E-5,255,255,255,8.005,4.459
2144,2.029E-5,255,255,255,8.971,4.457
2145,2.029E-5,255,255,255,3.106,4.462
2146,4.058E-5,255,255,255,6.041,4.462
2147,2.029E-5,255,255,255,6.061,4.466
2148,2.029E-5,255,255,255,8.146,4.466
2149,4.058E-5,255,255,255,4.180,4.471
2150,6.087E-5,255,255,255,4.191,4.475
2151,2.029E-5,255,255,255,6.173,4.471
2152,2.029E-5,255,255,255,6.403,4.471
2153,2.029E-5,255,255,255,4.016,4.475
2154,2.029E-5,255,255,255,5.849,4.475
2155,2.029E-5,255,255,255,6.331,4.475
2156,2.029E-5,255,255,255,6.340,4.475
2157,4.058E-5,255,255,255,6.766,4.475
2158,2.029E-5,255,255,255,1.255,4.480
2159,2.029E-5,255,255,255,2.412,4.480
2160,2.029E-5,255,255,255,5.953,4.480
2161,4.058E-5,255,255,255,6.651,4.486
2162,2.029E-5,255,255,255,3.682,4.489
2163,2.029E-5,255,255,255,6.547,4.493
2164,2.029E-5,255,255,255,6.759,4.493
2165,4.058E-5,255,255,255,0.016,4.500
2166,6.087E-5,255,255,255,1.363,4.502
2167,2.029E-5,255,255,255,6.745,4.502
2168,2.029E-5,255,255,255,7.110,4.502
2169,2.029E-5,255,255,255,8.448,4.502
2170,2.029E-5,255,255,255,0.687,4.511
2171,2.029E-5,255,255,255,1.011,4.511
2172,2.029E-5,255,255,255,1.682,4.511
2173,8.116E-5,255,255,255,8.930,4.515
2174,6.087E-5,255,255,255,1.357,4.522
2175,2.029E-5,255,255,255,0.295,4.525
2176,2.029E-5,255,255,255,1.074,4.525
2177,2.029E-5,255,255,255,5.858,4.525
2178,2.029E-5,255,255,255,8.385,4.529
2179,2.029E-5,255,255,255,0.727,4.534
2180,2.029E-5,255,255,255,1.944,4.534
2181,2.029E-5,255,255,255,3.606,4.534
2182,2.029E-5,255,255,255,3.092,4.543
2183,4.058E-5,255,255,255,6.795,4.545
2184,2.029E-5,255,255,255,0.412,4.556
2185,4.058E-5,255,255,255,5.811,4.556
2186,4.058E-5,255,255,255,1.241,4.563
2187,4.058E-5,255,255,255,1.331,4.563
2188,2.029E-5,255,255,255,1.646,4.561
2189,2.029E-5,255,255,255,6.047,4.561
2190,4.058E-5,255,255,255,1.043,4.568
2191,1.217E-4,255,255,255,6.604,4.570
2192,4.058E-5,255,255,255,1.297,4.570
2193,2.029E-5,255,255,255,6.065,4.574
2194,2.029E-5,255,255,255,3.597,4.579
2195,2.029E-5,255,255,255,0.345,4.583
2196,2.029E-5,255,255,255,1.678,4.583
2197,2.029E-5,255,255,255,2.646,4.583
2198,4.058E-5,255,255,255,8.493,4.590
2199,2.029E-5,255,255,255,8.660,4.588
2200,2.029E-5,255,255,255,1.079,4.592
2201,2.029E-5,255,255,255,8.466,4.592
2202,2.029E-5,255,255,255,3.601,4.597
2203,2.029E-5,255,255,255,3.155,4.601
2204,2.029E-5,255,255,255,3.570,4.601
2205,6.087E-5,255,255,255,3.613,4.604
2206,4.058E-5,255,255,255,4.568,4.601
2207,2.029E-5,255,255,255,8.768,4.601
2208,2.029E-5,255,255,255,3.002,4.606
2209,2.029E-5,255,255,255,4.052,4.606
2210,8.116E-5,255,255,255,4.550,4.608
2211,2.029E-5,255,255,255,0.412,4.610
2212,2.029E-5,255,255,255,3.673,4.610
2213,2.029E-5,255,255,255,4.295,4.615
2214,4.058E-5,255,255,255,4.921,4.617
2215,2.029E-5,255,255,255,6.178,4.615
2216,4.058E-5,255,255,255,8.570,4.617
2217,2.029E-5,255,255,255,8.615,4.615
2218,2.029E-5,255,255,255,1.358,4.619
2219,4.058E-5,255,255,255,2.169,4.622
2220,2.029E-5,255,255,255,3.169,4.619
2221,6.087E-5,255,255,255,5.887,4.622
2222,2.029E-5,255,255,255,8.403,4.619
2223,2.029E-5,255,255,255,8.615,4.628
2224,2.029E-4,255,255,255,4.455,4.640
2225,2.029E-5,255,255,255,6.682,4.633
2226,2.029E-5,255,255,255,7.876,4.633
2227,4.058E-5,255,255,255,5.378,4.649
2228,2.029E-5,255,255,255,0.101,4.651
2229,2.029E-5,255,255,255,2.750,4.651
2230,2.029E-5,255,255,255,4.750,4.651
2231,2.029E-5,255,255,255,1.358,4.660
2232,2.029E-5,255,255,255,1.903,4.660
2233,4.058E-5,255,255,255,2.189,4.662
2234,2.029E-5,255,255,255,7.151,4.660
2235,2.029E-5,255,255,255,0.975,4.664
2236,2.029E-5,255,255,255,5.354,4.664
2237,2.029E-5,255,255,255,3.511,4.669
2238,4.058E-5,255,255,255,6.261,4.669
2239,2.029E-5,255,255,255,1.421,4.673
2240,2.029E-5,255,255,255,5.750,4.673
2241,2.029E-5,255,255,255,8.011,4.673
2242,4.058E-5,255,255,255,1.140,4.705
2243,2.029E-5,255,255,255,8.966,4.705
2244,2.029E-5,255,255,255,3.214,4.709
2245,2.029E-5,255,255,255,3.561,4.709
2246,2.029E-5,255,255,255,0.759,4.714
2247,2.029E-5,255,255,255,1.218,4.714
2248,6.087E-5,255,255,255,3.547,4.714
2249,4.058E-5,255,255,255,6.367,4.716
2250,2.029E-5,255,255,255,0.971,4.718
2251,2.029E-5,255,255,255,5.894,4.718
2252,2.029E-5,255,255,255,1.304,4.723
2253,2.029E-5,255,255,255,3.133,4.723
2254,2.029E-5,255,255,255,5.732,4.723
2255,2.029E-5,255,255,255,2.736,4.727
2256,6.087E-5,255,255,255,5.848,4.730
2257,4.058E-5,255,255,255,7.009,4.736
2258,2.029E-5,255,255,255,2.818,4.741
2259,2.029E-5,255,255,255,8.534,4.741
2260,8.116E-5,255,255,255,5.244,4.749
2261,2.029E-5,255,255,255,7.011,4.745
2262,1.015E-4,255,255,255,8.136,4.753
2263,2.029E-5,255,255,255,8.858,4.745
2264,2.029E-5,255,255,255,0.894,4.750
2265,2.029E-5,255,255,255,1.615,4.750
2266,4.058E-5,255,255,255,1.757,4.752
2267,6.087E-5,255,255,255,5.091,4.755
2268,2.029E-5,255,255,255,1.574,4.755
2269,2.029E-5,255,255,255,2.899,4.755
2270,2.029E-5,255,255,255,5.921,4.755
2271,2.029E-5,255,255,255,7.065,4.755
2272,1.015E-4,255,255,255,1.943,4.762
2273,4.058E-5,255,255,255,6.820,4.759
2274,2.029E-5,255,255,255,1.430,4.764
2275,2.029E-5,255,255,255,3.115,4.764
2276,2.029E-5,255,255,255,8.124,4.764
2277,2.029E-5,255,255,255,8.705,4.764
2278,4.058E-5,255,255,255,7.018,4.768
2279,2.029E-5,255,255,255,3.151,4.773
2280,4.058E-5,255,255,255,5.827,4.775
2281,2.029E-5,255,255,255,8.011,4.773
2282,2.029E-5,255,255,255,0.637,4.777
2283,2.029E-5,255,255,255,5.583,4.782
2284,2.029E-5,255,255,255,6.079,4.782
2285,2.029E-5,255,255,255,6.448,4.782
2286,2.029E-5,255,255,255,6.493,4.786
2287,2.029E-5,255,255,255,6.836,4.786
2288,2.029E-5,255,255,255,0.385,4.795
2289,2.029E-5,255,255,255,2.750,4.795
2290,2.029E-5,255,255,255,5.322,4.795
2291,2.029E-5,255,255,255,1.034,4.800
2292,2.029E-5,255,255,255,7.164,4.800
2293,6.087E-5,255,255,255,5.782,4.807
2294,2.029E-5,255,255,255,1.029,4.809
2295,2.029E-5,255,255,255,1.547,4.809
2296,2.029E-5,255,255,255,2.773,4.809
2297,2.029E-5,255,255,255,4.291,4.809
2298,2.029E-5,255,255,255,8.764,4.809
2299,2.029E-5,255,255,255,1.475,4.813
2300,2.029E-5,255,255,255,2.556,4.813
2301,2.029E-5,255,255,255,3.214,4.813
2302,2.029E-5,255,255,255,0.822,4.818
2303,4.058E-5,255,255,255,0.865,4.820
2304,2.029E-5,255,255,255,1.173,4.822
2305,2.029E-5,255,255,255,3.385,4.831
2306,2.029E-5,255,255,255,0.088,4.836
2307,8.116E-5,255,255,255,0.547,4.839
2308,8.116E-5,255,255,255,1.050,4.838
2309,2.029E-5,255,255,255,1.466,4.836
2310,2.029E-5,255,255,255,8.043,4.836
2311,2.029E-5,255,255,255,8.682,4.836
2312,2.029E-5,255,255,255,6.660,4.840
2313,2.029E-5,255,255,255,5.534,4.845
2314,6.087E-5,255,255,255,6.185,4.846
2315,2.029E-5,255,255,255,1.178,4.849
2316,2.029E-5,255,255,255,6.989,4.849
2317,4.058E-5,255,255,255,7.149,4.849
2318,2.029E-5,255,255,255,7.164,4.849
2319,2.029E-5,255,255,255,3.245,4.854
2320,8.116E-5,255,255,255,6.526,4.861
2321,2.029E-5,255,255,255,0.489,4.863
2322,4.058E-5,255,255,255,3.563,4.863
2323,4.058E-5,255,255,255,8.851,4.863
2324,2.029E-5,255,255,255,1.331,4.867
2325,2.029E-5,255,255,255,1.462,4.872
2326,2.029E-5,255,255,255,7.097,4.872
2327,2.029E-5,255,255,255,7.858,4.872
2328,2.029E-5,255,255,255,0.899,4.876
2329,2.029E-5,255,255,255,1.282,4.876
2330,2.029E-5,255,255,255,5.430,4.876
2331,6.087E-5,255,255,255,2.508,4.882
2332,2.029E-5,255,255,255,2.227,4.894
2333,4.058E-5,255,255,255,5.342,4.894
2334,2.029E-5,255,255,255,1.074,4.899
2335,4.058E-5,255,255,255,6.977,4.899
2336,2.029E-5,255,255,255,1.178,4.903
2337,2.029E-5,255,255,255,6.786,4.903
2338,2.029E-5,255,255,255,1.507,4.908
2339,2.029E-5,255,255,255,1.565,4.908
2340,2.029E-5,255,255,255,1.083,4.912
2341,1.015E-4,255,255,255,4.066,4.918
2342,1.015E-4,255,255,255,8.068,4.922
2343,4.058E-5,255,255,255,5.077,4.921
2344,2.029E-5,255,255,255,6.759,4.921
2345,2.029E-5,255,255,255,6.800,4.921
2346,4.058E-5,255,255,255,6.786,4.928
2347,6.087E-5,255,255,255,6.550,4.936
2348,8.116E-5,255,255,255,6.658,4.937
2349,2.029E-5,255,255,255,4.106,4.939
2350,2.029E-5,255,255,255,3.642,4.944
2351,4.058E-5,255,255,255,0.509,4.948
2352,4.058E-5,255,255,255,6.369,4.948
2353,4.058E-5,255,255,255,6.676,4.948
2354,2.029E-5,255,255,255,8.381,4.948
2355,0.002,255,255,255,8.139,4.984
2356,2.029E-5,255,255,255,1.592,4.966
2357,2.029E-5,255,255,255,5.818,4.966
2358,2.029E-5,255,255,255,3.169,4.971
2359,2.029E-5,255,255,255,2.516,4.975
2360,2.029E-5,255,255,255,6.061,4.975
2361,2.029E-5,255,255,255,5.390,4.980
2362,2.029E-5,255,255,255,6.601,4.980
2363,6.087E-5,255,255,255,7.116,4.983
2364,4.058E-5,255,255,255,8.063,4.982
2365,2.029E-5,255,255,255,8.466,4.980
2366,2.029E-5,255,255,255,4.836,4.984
2367,8.116E-5,255,255,255,4.615,4.992
2368,1.217E-4,255,255,255,7.097,4.992
2369,4.058E-5,255,255,255,0.214,5.000
2370,2.029E-5,255,255,255,1.480,5.002
